State-County FIPS,Active Loans,Average Borrower Gross Income,Very Low Income,Low Income,Moderate Income,Average Debt Ratio,"American Indian/
Alaskan Native",Asian,"Black/
African-America",Hawaiian/Pacific Islander,White,Hispanic,Married,Average No of Depend,Average Hshld Size,First Time Home Buyer,Average Borrower Age,Disability,PUD,Condo,Coop,Unknown  HSG Proj Type,Detached Structure,Attached Structure,Unknown Stucture,Manufactured Homes,Average Living Area (Square Ft),Average Request Amount,Average Loan Amount,Average LTV,Average Appraised Value
54105,13,"39,325.54",1,3,9,0.32,0,0,0,0,13,0,5,1,2.5,9,40,0,0,0,0,0,12,1,0,0,"1,443","83,094.77","83,094.77",0.95,"88,000.00"
54107,287,"51,412.24",2,25,259,0.33,0,0,0,0,287,1,174,0.7,2.4,226,34,0,18,0,0,16,266,5,16,0,"1,418","106,715.97","106,624.20",0.98,"108,755.20"
54109,28,"47,450.89",0,3,25,0.32,0,0,0,0,28,0,19,0.5,1.8,25,34,1,1,0,0,2,26,0,2,0,"1,340","62,111.98","62,111.98",0.95,"65,446.43"
55001,88,"50,728.85",2,20,63,0.35,0,0,0,0,88,1,37,0.6,2.1,70,40,2,0,2,0,11,74,3,11,0,"1,319","102,805.47","101,137.05",0.95,"107,910.53"
55003,119,"44,102.08",6,37,66,0.34,3,1,0,0,115,1,45,0.8,2.3,80,40,1,1,0,1,18,100,1,18,0,"1,382","89,217.56","85,233.54",0.95,"88,766.79"
55005,650,"46,613.46",42,178,426,0.36,3,2,0,2,647,7,210,0.7,2.2,525,36,1,1,2,0,17,626,7,17,1,"1,280","100,081.19","99,716.56",0.97,"100,704.17"
55007,42,"47,564.70",5,8,25,0.36,1,0,0,0,41,0,18,0.6,1.9,31,39,0,0,0,0,6,34,2,6,0,"1,292","100,973.82","95,186.53",0.99,"102,299.47"
55009,216,"54,966.45",11,38,165,0.36,1,2,1,0,212,3,76,0.8,2.4,172,34,0,0,3,0,2,211,3,2,0,"1,383","128,656.79","128,228.10",0.95,"126,788.47"
55011,68,"48,778.06",3,12,48,0.37,0,0,0,0,68,1,24,0.4,1.8,56,36,0,0,0,0,8,59,1,8,0,"1,299","101,984.73","97,866.85",0.98,"104,047.62"
55013,178,"46,690.25",13,47,118,0.34,5,0,0,0,174,2,60,0.8,2.2,140,40,2,3,0,0,6,167,5,6,0,"1,228","102,515.39","102,581.09",0.97,"101,789.84"
55015,251,"54,342.51",6,56,184,0.35,1,1,0,0,249,4,97,0.5,1.7,174,35,1,0,2,0,12,224,15,12,0,"1,459","107,594.93","106,968.06",0.96,"109,555.08"
55017,388,"50,843.90",15,87,280,0.36,0,2,0,0,386,2,142,0.7,2.3,308,36,2,0,4,0,14,368,6,14,0,"1,317","113,232.68","112,189.43",0.98,"114,599.59"
55019,308,"46,352.83",16,79,211,0.35,1,2,0,2,305,8,101,0.8,2.3,256,35,0,0,0,0,11,292,5,11,0,"1,392","85,660.86","85,397.45",0.96,"86,922.33"
55021,703,"55,498.69",24,141,524,0.36,1,2,3,0,697,16,268,0.7,2.2,547,37,4,1,17,0,39,641,23,39,0,"1,370","127,680.22","126,668.81",0.95,"129,050.05"
55023,76,"46,308.57",2,20,54,0.34,0,0,0,0,76,0,30,0.7,2,62,36,0,0,0,0,5,70,1,5,0,"1,290","86,233.49","86,005.41",0.97,"89,203.95"
55025,"1,124","69,219.27",21,161,916,0.37,1,16,12,1,"1,096",24,563,0.7,2.3,826,37,2,5,85,0,43,963,118,43,0,"1,327","176,561.33","174,900.85",0.97,"175,361.08"
55027,880,"52,102.99",20,196,649,0.35,0,1,4,0,876,27,307,0.7,1.9,667,37,0,3,8,0,47,783,50,47,0,"1,384","112,960.50","112,386.55",0.96,"112,266.06"
55029,102,"48,246.55",5,24,70,0.35,0,0,0,0,102,3,37,0.6,2,83,37,0,0,0,0,8,93,1,8,0,"1,269","105,644.39","104,236.23",0.93,"104,068.69"
55031,41,"54,223.22",0,3,38,0.38,0,0,0,0,41,0,14,0.6,2.1,32,37,0,0,0,0,0,40,1,0,0,"1,329","130,916.73","131,426.08",0.99,"131,829.27"
55033,313,"53,099.07",5,60,247,0.36,0,4,0,1,308,2,123,0.6,2.1,245,37,4,1,0,0,9,300,4,9,0,"1,384","117,277.44","117,166.91",0.98,"118,789.66"
55035,86,"56,722.39",4,13,68,0.36,0,2,1,0,83,0,38,0.9,2.5,66,37,0,0,0,0,2,82,2,2,0,"1,321","134,446.10","133,517.42",0.97,"138,135.29"
55037,21,"46,624.30",0,7,13,0.31,0,0,0,0,21,1,6,0.2,1.3,13,40,0,0,0,0,2,19,0,2,0,"1,176","96,262.03","92,844.79",0.88,"88,443.00"
55039,302,"55,816.27",7,62,229,0.34,0,0,0,0,301,3,116,0.6,1.8,234,36,1,2,1,2,16,271,15,16,0,"1,433","116,219.29","115,521.97",0.97,"117,077.17"
55041,29,"45,287.45",1,8,17,0.32,2,0,0,0,27,0,12,0.6,1.9,19,38,1,0,0,0,7,22,0,7,0,"1,301","81,937.38","77,374.90",0.99,"83,411.54"
